phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
2,41,504.948,0.6833333333333333,299.969,-1.23695,-10.5272,56.3227,-0.0155752,0.223648,0.163149,-0.00142614,0.0346589,-0.0199651
2,42,509.947,0.7,299.969,-1.31044,-9.36534,57.1125,-0.0137901,0.241136,0.152834,-0.00116426,0.0340117,-0.0279614
2,43,514.947,0.7166666666666667,299.969,-1.3742,-8.11692,57.8408,-0.0116875,0.258278,0.138516,-0.00093009,0.0332787,-0.0343223
2,44,519.946,0.7333333333333333,299.969,-1.4267,-6.78378,58.4896,-0.0092851,0.27503,0.121015,-0.000744044,0.0324893,-0.0372497
2,45,524.945,0.75,299.969,-1.46651,-5.36794,59.0472,-0.00661106,0.291359,0.102046,-0.000640463,0.0316594,-0.0331717
2,46,529.945,0.7666666666666667,299.969,-1.49239,-3.87158,59.5151,-0.00371113,0.307243,0.0851133,-0.000669422,0.0308727,-0.0169873
2,47,534.944,0.7833333333333333,299.969,-1.50337,-2.29686,59.9185,-0.000656017,0.322702,0.0762692,-0.00080394,0.0306114,0.00582698
2,48,539.944,0.8,299.969,-1.49884,-0.645274,60.3062,0.00249856,0.337996,0.0788288,-0.000960664,0.0311808,0.0262085
2,49,544.943,0.8166666666666667,299.969,-1.47831,1.0834,60.7321,0.00574224,0.35354,0.0915758,-0.0011036,0.0322331,0.0433845
2,50,549.943,0.8333333333333334,299.969,-1.44131,2.89102,61.2433,0.00908622,0.369575,0.112907,-0.00121441,0.0332663,0.0573347
2,51,554.942,0.85,299.969,-1.3873,4.78,61.8785,0.0125521,0.386089,0.141209,-0.00128098,0.0338792,0.0678074
2,52,559.942,0.8666666666666667,299.969,-1.31558,6.75222,62.6683,0.0161664,0.402871,0.174743,-0.00130148,0.0338058,0.0745509
2,53,564.941,0.8833333333333333,299.969,-1.22537,8.80815,63.6342,0.0199535,0.419577,0.211644,-0.00127864,0.0327783,0.077344
2,54,569.941,0.9,299.969,-1.11574,10.9462,64.788,0.0239319,0.435727,0.249934,-0.00121974,0.0304951,0.0759904
2,55,574.94,0.9166666666666666,299.969,-0.985716,13.162,66.1316,0.0281107,0.45069,0.28754,-0.00113991,0.0267099,0.0702896
