outer_iter,iter,time,ux,uy,uz
1,36,206.735,7.3458e-07,-9.78247e-05,-2.82224e-05
1,36,208.311,8.93381e-05,0.00477674,0.000901998
1,36,209.886,-6.52272e-07,-2.05455e-05,-1.28085e-05
1,36,211.462,-0.000550331,0.00472075,-6.18413e-05
1,36,213.038,0.000152285,0.00350709,0.00185282
1,36,214.613,-6.97892e-07,-5.24721e-07,-9.47572e-06
1,36,216.189,-8.66601e-07,-2.10926e-05,-2.18502e-05
1,36,217.765,-6.01885e-07,-1.80657e-05,-1.70482e-05
1,36,219.34,-4.60459e-07,-2.49638e-05,-1.86932e-05
1,36,220.916,-3.89474e-07,-2.59451e-05,-1.87913e-05
1,36,222.492,-2.89649e-07,-1.8902e-05,-1.55443e-05
1,36,224.067,-1.42189e-07,-2.85114e-05,-1.80607e-05
1,36,225.643,7.25378e-08,-2.95442e-05,-1.60972e-05
1,36,227.219,1.61346e-07,-2.7334e-05,-1.63865e-05
1,36,228.794,-7.03418e-07,-2.05444e-05,-2.12753e-05
1,36,230.37,1.23593e-07,-2.90187e-05,-1.82941e-05
1,36,231.946,1.81954e-07,-3.61996e-05,-2.04416e-05
1,36,233.521,2.6537e-07,-3.27569e-05,-1.89922e-05
1,36,235.097,3.25537e-07,-3.48216e-05,-1.94052e-05
1,36,236.673,3.79909e-07,-3.70675e-05,-1.98552e-05
1,36,238.248,4.28115e-07,-3.95067e-05,-2.03451e-05
1,36,239.824,4.69765e-07,-4.21539e-05,-2.08784e-05
1,36,241.4,5.04436e-07,-4.50269e-05,-2.14595e-05
1,36,242.975,5.31665e-07,-4.81478e-05,-2.20939e-05
1,36,244.551,5.50933e-07,-5.15435e-05,-2.27882e-05
1,36,246.127,5.6165e-07,-5.52472e-05,-2.35506e-05
1,36,247.702,5.63129e-07,-5.93005e-05,-2.43917e-05
1,36,249.278,5.54556e-07,-6.37557e-05,-2.53244e-05
1,36,250.854,5.34947e-07,-6.86792e-05,-2.63654e-05
1,36,252.429,5.03082e-07,-7.41571e-05,-2.75365e-05
1,36,254.005,4.57421e-07,-8.03023e-05,-2.88659e-05
1,36,255.581,3.95968e-07,-8.72661e-05,-3.0392e-05
1,36,257.157,3.16061e-07,-9.52563e-05,-3.21673e-05
