time,u0,u1,u2,phase
964.5,2.53576e-06,-0.000207986,-2.78932e-05,4
965,1.11104e-05,-0.000203321,-2.86027e-05,4
965.5,1.96531e-05,-0.000198702,-2.92054e-05,4
966,2.81349e-05,-0.000194136,-2.97068e-05,4
966.5,3.65272e-05,-0.000189628,-3.01127e-05,4
967,4.48023e-05,-0.000185186,-3.04291e-05,4
967.5,5.29331e-05,-0.000180812,-3.0662e-05,4
968,6.08932e-05,-0.000176511,-3.08178e-05,4
968.5,6.86573e-05,-0.000172286,-3.09025e-05,4
969,7.62007e-05,-0.00016814,-3.09221e-05,4
969.5,8.35e-05,-0.000164074,-3.08824e-05,4
970,9.05325e-05,-0.00016009,-3.07889e-05,4
970.5,9.72766e-05,-0.000156189,-3.06465e-05,4
971,0.000103712,-0.000152371,-3.04598e-05,4
971.5,0.000109819,-0.000148637,-3.02327e-05,4
972,0.00011558,-0.000144986,-2.99684e-05,4
972.5,0.000120978,-0.000141418,-2.96696e-05,4
973,0.000125997,-0.000137932,-2.93383e-05,4
973.5,0.000130622,-0.000134529,-2.89759e-05,4
974,0.000134841,-0.000131206,-2.8583e-05,4
974.5,0.000138641,-0.000127963,-2.81598e-05,4
975,0.000142011,-0.0001248,-2.77061e-05,4
975.5,0.000144944,-0.000121715,-2.72211e-05,4
976,0.00014743,-0.000118707,-2.67038e-05,4
976.5,0.000149464,-0.000115777,-2.6153e-05,4
977,0.000151039,-0.000112924,-2.55672e-05,4
977.5,0.000152154,-0.000110148,-2.49452e-05,4
978,0.000152805,-0.000107448,-2.42857e-05,4
978.5,0.000152992,-0.000104825,-2.35876e-05,4
979,0.000152715,-0.000102279,-2.28501e-05,4
979.5,0.000151976,-9.98105e-05,-2.20726e-05,4
980,0.00015078,-9.74206e-05,-2.12552e-05,4
980.5,0.000149129,-9.51101e-05,-2.0398e-05,4
981,0.000147031,-9.28802e-05,-1.95018e-05,4
981.5,0.000144493,-9.07321e-05,-1.8568e-05,4
982,0.000141524,-8.86673e-05,-1.75981e-05,4
982.5,0.000138133,-8.66874e-05,-1.65944e-05,4
983,0.000134331,-8.4794e-05,-1.55595e-05,4
983.5,0.00013013,-8.2989e-05,-1.44965e-05,4
984,0.000125545,-8.12741e-05,-1.34088e-05,4
984.5,0.000120587,-7.96511e-05,-1.23002e-05,4
985,0.000115274,-7.8122e-05,-1.1175e-05,4
985.5,0.00010962,-7.66884e-05,-1.00376e-05,4
986,0.000103643,-7.53521e-05,-8.8927e-06,4
986.5,9.73607e-05,-7.41148e-05,-7.7453e-06,4
987,9.07905e-05,-7.2978e-05,-6.60056e-06,4
987.5,8.39519e-05,-7.19432e-05,-5.46386e-06,4
988,7.68645e-05,-7.10115e-05,-4.34069e-06,4
988.5,6.95483e-05,-7.01842e-05,-3.23672e-06,4
989,6.2024e-05,-6.9462e-05,-2.15771e-06,4
989.5,5.43126e-05,-6.88457e-05,-1.10953e-06,4
990,4.64356e-05,-6.83358e-05,-9.8165e-08,4
990.5,3.84147e-05,-6.79326e-05,8.70341e-07,4
991,3.0272e-05,-6.7636e-05,1.78987e-06,4
991.5,2.20299e-05,-6.74458e-05,2.65425e-06,4
992,1.37108e-05,-6.73617e-05,3.45728e-06,4
992.5,5.33735e-06,-6.73828e-05,4.19276e-06,4
993,-3.06763e-06,-6.75082e-05,4.85448e-06,4
993.5,-1.14814e-05,-6.77367e-05,5.43631e-06,4
994,-1.98811e-05,-6.8067e-05,5.93223e-06,4
994.5,-2.82441e-05,-6.84973e-05,6.33634e-06,4
995,-3.65477e-05,-6.90258e-05,6.64298e-06,4
995.5,-4.47695e-05,-6.96505e-05,6.84673e-06,4
996,-5.28873e-05,-7.0369e-05,6.94258e-06,4
996.5,-6.08793e-05,-7.11791e-05,6.92592e-06,4
997,-6.87238e-05,-7.2078e-05,6.79268e-06,4
997.5,-7.63999e-05,-7.3063e-05,6.53942e-06,4
998,-8.3887e-05,-7.41314e-05,6.16345e-06,4
998.5,-9.11653e-05,-7.52803e-05,5.66289e-06,4
999,-9.82156e-05,-7.65065e-05,5.0368e-06,4
999.5,-0.00010502,-7.78071e-05,4.28527e-06,4
1000,-0.00011156,-7.91791e-05,3.40953e-06,4
1000.5,-0.00011782,-8.06192e-05,2.41201e-06,4
1001,-0.000123784,-8.21245e-05,1.29643e-06,4
1001.5,-0.000129439,-8.3692e-05,6.78568e-08,4
1002,-0.000134771,-8.53187e-05,-1.26726e-06,4
1002.5,-0.000139769,-8.70017e-05,-2.70105e-06,4
1003,-0.000144422,-8.87382e-05,-4.22425e-06,4
1003.5,-0.000148723,-9.05255e-05,-5.82616e-06,4
1004,-0.000152664,-9.23611e-05,-7.49478e-06,4
1004.5,-0.000156241,-9.42426e-05,-9.2168e-06,4
1005,-0.000159448,-9.61676e-05,-1.09777e-05,4
1005.5,-0.000162285,-9.8134e-05,-1.2762e-05,4
1006,-0.000164752,-0.00010014,-1.45531e-05,4
1006.5,-0.000166849,-0.000102183,-1.63338e-05,4
1007,-0.000168581,-0.000104262,-1.80863e-05,4
1007.5,-0.000169952,-0.000106375,-1.97922e-05,4
1008,-0.000170969,-0.00010852,-2.14332e-05,4
1008.5,-0.000171641,-0.000110697,-2.29909e-05,4
1009,-0.000171977,-0.000112904,-2.44472e-05,4
1009.5,-0.000171989,-0.000115139,-2.57844e-05,4
1010,-0.000171688,-0.000117401,-2.69856e-05,4
1010.5,-0.00017109,-0.000119689,-2.80348e-05,4
1011,-0.000170209,-0.000122003,-2.8917e-05,4
1011.5,-0.000169061,-0.00012434,-2.96189e-05,4
1012,-0.000167662,-0.0001267,-3.01284e-05,4
1012.5,-0.000166031,-0.000129082,-3.04351e-05,4
1013,-0.000164184,-0.000131483,-3.05304e-05,4
1013.5,-0.000162141,-0.000133904,-3.04078e-05,4
1014,-0.000159919,-0.000136343,-3.00626e-05,4
1014.5,-0.000157537,-0.000138798,-2.94924e-05,4
1015,-0.000155015,-0.000141268,-2.86966e-05,4
1015.5,-0.000152369,-0.000143751,-2.76769e-05,4
1016,-0.000149618,-0.000146246,-2.64372e-05,4
1016.5,-0.000146779,-0.000148751,-2.49833e-05,4
1017,-0.000143868,-0.000151265,-2.33231e-05,4
1017.5,-0.000140902,-0.000153786,-2.14662e-05,4
1018,-0.000137897,-0.000156312,-1.94242e-05,4
1018.5,-0.000134865,-0.000158841,-1.72104e-05,4
1019,-0.00013182,-0.000161372,-1.48397e-05,4
1019.5,-0.000128776,-0.000163902,-1.2328e-05,4
1020,-0.000125742,-0.00016643,-9.69303e-06,4
1020.5,-0.000122729,-0.000168954,-6.95313e-06,4
1021,-0.000119746,-0.000171472,-4.12777e-06,4
1021.5,-0.000116801,-0.000173983,-1.23712e-06,4
1022,-0.000113901,-0.000176485,1.69806e-06,4
1022.5,-0.000111052,-0.000178977,4.6566e-06,4
1023,-0.000108258,-0.000181456,7.61707e-06,4
1023.5,-0.000105523,-0.000183921,1.05579e-05,4
1024,-0.00010285,-0.000186371,1.34577e-05,4
1024.5,-0.000100241,-0.000188806,1.62951e-05,4
1025,-9.76977e-05,-0.000191223,1.90491e-05,4
1025.5,-9.52194e-05,-0.000193622,2.16991e-05,4
1026,-9.28061e-05,-0.000196002,2.42253e-05,4
1026.5,-9.04569e-05,-0.000198362,2.66082e-05,4
1027,-8.81701e-05,-0.000200702,2.88296e-05,4
1027.5,-8.59437e-05,-0.000203022,3.08716e-05,4
1028,-8.37752e-05,-0.000205321,3.27179e-05,4
1028.5,-8.16617e-05,-0.000207598,3.43529e-05,4
1029,-7.95999e-05,-0.000209855,3.57625e-05,4
1029.5,-7.75863e-05,-0.000212092,3.69338e-05,4
1030,-7.56174e-05,-0.000214308,3.78553e-05,4
1030.5,-7.36892e-05,-0.000216505,3.8517e-05,4
1031,-7.17978e-05,-0.000218682,3.89107e-05,4
1031.5,-6.99393e-05,-0.000220842,3.90298e-05,4
1032,-6.81096e-05,-0.000222984,3.88695e-05,4
1032.5,-6.63049e-05,-0.000225109,3.84268e-05,4
1033,-6.45212e-05,-0.00022722,3.77008e-05,4
1033.5,-6.27546e-05,-0.000229317,3.66926e-05,4
1034,-6.10013e-05,-0.000231401,3.54054e-05,4
1034.5,-5.92577e-05,-0.000233474,3.38442e-05,4
1035,-5.75202e-05,-0.000235536,3.20166e-05,4
1035.5,-5.57853e-05,-0.000237591,2.9932e-05,4
1036,-5.40495e-05,-0.000239638,2.7602e-05,4
1036.5,-5.23094e-05,-0.000241679,2.50404e-05,4
1037,-5.05614e-05,-0.000243715,2.22628e-05,4
1037.5,-4.88023e-05,-0.000245747,1.92871e-05,4
1038,-4.70284e-05,-0.000247776,1.61327e-05,4
1038.5,-4.52359e-05,-0.000249804,1.28209e-05,4
1039,-4.34211e-05,-0.000251829,9.37481e-06,4
1039.5,-4.15796e-05,-0.000253853,5.81878e-06,4
1040,-3.97072e-05,-0.000255876,2.17859e-06,4
1040.5,-3.77988e-05,-0.000257896,-1.51887e-06,4
1041,-3.58494e-05,-0.000259914,-5.24572e-06,4
1041.5,-3.38532e-05,-0.000261928,-8.97336e-06,4
1042,-3.18041e-05,-0.000263937,-1.26726e-05,4
1042.5,-2.96953e-05,-0.000265939,-1.63141e-05,4
1043,-2.75197e-05,-0.00026793,-1.9868e-05,4
1043.5,-2.52696e-05,-0.00026991,-2.33051e-05,4
1044,-2.29367e-05,-0.000271873,-2.65963e-05,4
1044.5,-2.05125e-05,-0.000273817,-2.97129e-05,4
1045,-1.79878e-05,-0.000275736,-3.26275e-05,4
1045.5,-1.53532e-05,-0.000277628,-3.53134e-05,4
1046,-1.2599e-05,-0.000279485,-3.77455e-05,4
1046.5,-9.71518e-06,-0.000281303,-3.99e-05,4
1047,-6.69182e-06,-0.000283077,-4.17553e-05,4
1047.5,-3.51889e-06,-0.000284799,-4.32916e-05,4
1048,-1.86543e-07,-0.000286463,-4.44914e-05,4
1048.5,3.31479e-06,-0.000288063,-4.53398e-05,4
1049,6.99428e-06,-0.000289592,-4.58247e-05,4
1049.5,1.08605e-05,-0.000291042,-4.59369e-05,4
1050,1.49214e-05,-0.000292407,-4.56705e-05,4
1050.5,1.91838e-05,-0.000293679,-4.50227e-05,4
1051,2.36539e-05,-0.000294852,-4.39946e-05,4
1051.5,2.83363e-05,-0.00029592,-4.25904e-05,4
1052,3.32344e-05,-0.000296874,-4.08187e-05,4
1052.5,3.83501e-05,-0.00029771,-3.86913e-05,4
1053,4.36838e-05,-0.000298422,-3.62243e-05,4
1053.5,4.92337e-05,-0.000299004,-3.34374e-05,4
1054,5.49965e-05,-0.000299451,-3.0354e-05,4
1054.5,6.09666e-05,-0.00029976,-2.70014e-05,4
1055,6.71364e-05,-0.000299926,-2.341e-05,4
1055.5,7.3496e-05,-0.000299948,-1.96136e-05,4
1056,8.00335e-05,-0.000299822,-1.56487e-05,4
1056.5,8.67343e-05,-0.000299547,-1.15542e-05,4
1057,9.35821e-05,-0.000299123,-7.37118e-06,4
1057.5,0.000100558,-0.000298549,-3.14202e-06,4
1058,0.000107641,-0.000297826,1.09e-06,4
1058.5,0.000114808,-0.000296956,5.28135e-06,4
1059,0.000122034,-0.00029594,9.38898e-06,4
1059.5,0.000129293,-0.000294781,1.3371e-05,4
1060,0.000136557,-0.000293482,1.71874e-05,4
1060.5,0.000143795,-0.000292046,2.08008e-05,4
1061,0.000150978,-0.000290477,2.41772e-05,4
1061.5,0.000158074,-0.000288779,2.72865e-05,4
1062,0.000165051,-0.000286956,3.01032e-05,4
1062.5,0.000171878,-0.000285012,3.2607e-05,4
1063,0.000178521,-0.000282952,3.47834e-05,4
1063.5,0.000184951,-0.00028078,3.66233e-05,4
1064,0.000191135,-0.0002785,3.81242e-05,4
1064.5,0.000197044,-0.000276115,3.92896e-05,4
1065,0.000202649,-0.00027363,4.01291e-05,4
1065.5,0.000207922,-0.000271047,4.06582e-05,4
1066,0.00021284,-0.00026837,4.08979e-05,4
1066.5,0.000217378,-0.000265601,4.08742e-05,4
1067,0.000221514,-0.000262743,4.06175e-05,4
1067.5,0.00022523,-0.000259797,4.01618e-05,4
1068,0.000228508,-0.000256766,3.95436e-05,4
1068.5,0.000231335,-0.00025365,3.88015e-05,4
1069,0.000233698,-0.00025045,3.79747e-05,4
1069.5,0.000235587,-0.000247168,3.71025e-05,4
1070,0.000236997,-0.000243805,3.62228e-05,4
1070.5,0.00023792,-0.00024036,3.53715e-05,4
1071,0.000238355,-0.000236836,3.45817e-05,4
1071.5,0.000238301,-0.000233233,3.38824e-05,4
1072,0.000237759,-0.000229552,3.32986e-05,4
1072.5,0.000236732,-0.000225795,3.285e-05,4
1073,0.000235224,-0.000221962,3.25512e-05,4
1073.5,0.000233242,-0.000218057,3.24111e-05,4
1074,0.000230793,-0.000214081,3.24328e-05,4
1074.5,0.000227884,-0.000210038,3.26138e-05,4
1075,0.000224527,-0.000205931,3.29461e-05,4
1075.5,0.000220731,-0.000201764,3.34164e-05,4
1076,0.000216507,-0.000197541,3.40068e-05,4
1076.5,0.000211867,-0.000193268,3.46952e-05,4
1077,0.000206824,-0.00018895,3.54559e-05,4
1077.5,0.00020139,-0.000184594,3.626e-05,4
1078,0.00019558,-0.000180206,3.70769e-05,4
1078.5,0.000189407,-0.000175794,3.7874e-05,4
1079,0.000182885,-0.000171367,3.86183e-05,4
1079.5,0.000176028,-0.000166931,3.92768e-05,4
1080,0.000168852,-0.000162496,3.98171e-05,4
1080.5,0.000161372,-0.000158071,4.02081e-05,4
1081,0.000153602,-0.000153666,4.04208e-05,4
1081.5,0.000145558,-0.00014929,4.04286e-05,4
1082,0.000137255,-0.000144953,4.02078e-05,4
1082.5,0.00012871,-0.000140666,3.9738e-05,4
1083,0.000119937,-0.000136438,3.90028e-05,4
1083.5,0.000110952,-0.000132279,3.79891e-05,4
1084,0.000101772,-0.0001282,3.66884e-05,4
1084.5,9.24109e-05,-0.00012421,3.50959e-05,4
1085,8.28855e-05,-0.000120321,3.32112e-05,4
1085.5,7.32111e-05,-0.000116541,3.10379e-05,4
1086,6.34034e-05,-0.000112879,2.85835e-05,4
1086.5,5.3478e-05,-0.000109346,2.58596e-05,4
1087,4.34503e-05,-0.000105951,2.28813e-05,4
1087.5,3.33357e-05,-0.000102701,1.9667e-05,4
1088,2.31497e-05,-9.96062e-05,1.62383e-05,4
1088.5,1.29075e-05,-9.66735e-05,1.26198e-05,4
1089,2.62439e-06,-9.39107e-05,8.83838e-06,4
1089.5,-7.68439e-06,-9.1325e-05,4.92315e-06,4
1090,-1.80036e-05,-8.89232e-05,9.05089e-07,4
1090.5,-2.83182e-05,-8.67117e-05,-3.18344e-06,4
1091,-3.86128e-05,-8.46962e-05,-7.30896e-06,4
1091.5,-4.88722e-05,-8.28821e-05,-1.14373e-05,4
1092,-5.90813e-05,-8.12744e-05,-1.5534e-05,4
1092.5,-6.92248e-05,-7.98774e-05,-1.95644e-05,4
1093,-7.92873e-05,-7.86952e-05,-2.34946e-05,4
1093.5,-8.92535e-05,-7.7731e-05,-2.72912e-05,4
1094,-9.9108e-05,-7.69878e-05,-3.09218e-05,4
1094.5,-0.000108835,-7.6468e-05,-3.43556e-05,4
1095,-0.00011842,-7.61733e-05,-3.75634e-05,4
1095.5,-0.000127847,-7.6105e-05,-4.05179e-05,4
1096,-0.0001371,-7.62639e-05,-4.31941e-05,4
1096.5,-0.000146165,-7.665e-05,-4.55696e-05,4
1097,-0.000155025,-7.7263e-05,-4.76246e-05,4
1097.5,-0.000163666,-7.81018e-05,-4.93423e-05,4
1098,-0.000172073,-7.91647e-05,-5.07089e-05,4
1098.5,-0.00018023,-8.04497e-05,-5.17137e-05,4
1099,-0.000188124,-8.19538e-05,-5.23496e-05,4
1099.5,-0.00019574,-8.36737e-05,-5.26125e-05,4
1100,-0.000203063,-8.56053e-05,-5.25021e-05,4
1100.5,-0.000210081,-8.77439e-05,-5.20212e-05,4
1101,-0.00021678,-9.00845e-05,-5.11762e-05,4
1101.5,-0.000223148,-9.26211e-05,-4.99769e-05,4
1102,-0.000229173,-9.53475e-05,-4.84361e-05,4
1102.5,-0.000234842,-9.82567e-05,-4.65699e-05,4
1103,-0.000240146,-0.000101341,-4.43975e-05,4
1103.5,-0.000245073,-0.000104593,-4.19408e-05,4
1104,-0.000249614,-0.000108005,-3.92243e-05,4
1104.5,-0.000253761,-0.000111566,-3.62751e-05,4
1105,-0.000257504,-0.000115269,-3.31224e-05,4
1105.5,-0.000260836,-0.000119102,-2.97973e-05,4
1106,-0.00026375,-0.000123058,-2.63327e-05,4
1106.5,-0.000266241,-0.000127124,-2.27627e-05,4
1107,-0.000268301,-0.000131292,-1.91226e-05,4
1107.5,-0.000269927,-0.00013555,-1.54485e-05,4
1108,-0.000271115,-0.000139887,-1.17771e-05,4
1108.5,-0.00027186,-0.000144293,-8.14495e-06,4
1109,-0.000272159,-0.000148757,-4.58874e-06,4
1109.5,-0.00027201,-0.000153267,-1.14449e-06,4
1110,-0.000271411,-0.000157814,2.15254e-06,4
1110.5,-0.000270361,-0.000162385,5.26829e-06,4
1111,-0.000268857,-0.000166971,8.17018e-06,4
1111.5,-0.0002669,-0.000171562,1.08275e-05,4
1112,-0.000264489,-0.000176145,1.32115e-05,4
1112.5,-0.000261623,-0.000180713,1.52963e-05,4
1113,-0.000258303,-0.000185254,1.70586e-05,4
1113.5,-0.00025453,-0.00018976,1.8478e-05,4
1114,-0.000250304,-0.00019422,1.9538e-05,4
1114.5,-0.000245626,-0.000198627,2.02254e-05,4
1115,-0.000240497,-0.000202972,2.05311e-05,4
1115.5,-0.000234918,-0.000207246,2.04502e-05,4
1116,-0.000228893,-0.000211442,1.99822e-05,4
1116.5,-0.000222422,-0.000215552,1.91309e-05,4
1117,-0.000215508,-0.000219571,1.79052e-05,4
1117.5,-0.000208154,-0.000223492,1.63184e-05,4
1118,-0.000200364,-0.000227309,1.43885e-05,4
1118.5,-0.000192142,-0.000231017,1.21384e-05,4
1119,-0.000183492,-0.000234613,9.5954e-06,4
1119.5,-0.000174421,-0.000238091,6.79115e-06,4
1120,-0.000164933,-0.000241449,3.76137e-06,4
1120.5,-0.000155038,-0.000244685,5.45486e-07,4
1121,-0.000144742,-0.000247797,-2.81381e-06,4
1121.5,-0.000134056,-0.000250784,-6.27103e-06,4
1122,-0.00012299,-0.000253645,-9.77846e-06,4
1122.5,-0.000111555,-0.000256383,-1.32867e-05,4
1123,-9.97646e-05,-0.000258997,-1.67455e-05,4
1123.5,-8.76335e-05,-0.00026149,-2.01042e-05,4
1124,-7.51771e-05,-0.000263865,-2.33124e-05,4
1124.5,-6.24124e-05,-0.000266126,-2.63208e-05,4
1125,-4.93578e-05,-0.000268276,-2.90821e-05,4
1125.5,-3.60329e-05,-0.000270322,-3.15511e-05,4
1126,-2.24588e-05,-0.000272269,-3.36858e-05,4
1126.5,-8.6573e-06,-0.000274123,-3.54482e-05,4
1127,5.34829e-06,-0.000275891,-3.68042e-05,4
1127.5,1.9534e-05,-0.000277581,-3.77252e-05,4
1128,3.38748e-05,-0.000279201,-3.81876e-05,4
1128.5,4.83454e-05,-0.000280758,-3.81744e-05,4
1129,6.29197e-05,-0.000282262,-3.76746e-05,4
1129.5,7.75714e-05,-0.000283722,-3.66843e-05,4
1130,9.22742e-05,-0.000285145,-3.52067e-05,4
1130.5,0.000107002,-0.000286542,-3.32525e-05,4
1131,0.000121728,-0.000287921,-3.08392e-05,4
1131.5,0.000136426,-0.000289291,-2.79918e-05,4
1132,0.000151073,-0.00029066,-2.47415e-05,4
1132.5,0.000165642,-0.000292037,-2.11258e-05,4
1133,0.000180109,-0.000293429,-1.7187e-05,4
1133.5,0.000194452,-0.000294844,-1.29714e-05,4
1134,0.000208647,-0.000296286,-8.52769e-06,4
1134.5,0.00022267,-0.000297763,-3.90597e-06,4
1135,0.0002365,-0.000299277,8.44117e-07,4
1135.5,0.000250114,-0.000300832,5.67459e-06,4
1136,0.000263488,-0.000302429,1.05404e-05,4
1136.5,0.000276599,-0.00030407,1.54002e-05,4
1137,0.000289423,-0.000305752,2.02175e-05,4
1137.5,0.000301932,-0.000307473,2.49603e-05,4
1138,0.0003141,-0.000309228,2.96016e-05,4
1138.5,0.000325898,-0.000311012,3.41185e-05,4
1139,0.000337294,-0.000312814,3.84923e-05,4
1139.5,0.000348258,-0.000314627,4.27069e-05,4
1140,0.000358752,-0.000316437,4.67484e-05,4
1140.5,0.000368743,-0.00031823,5.0604e-05,4
1141,0.00037819,-0.00031999,5.42611e-05,4
1141.5,0.000387056,-0.0003217,5.7707e-05,4
1142,0.000395298,-0.000323339,6.09275e-05,4
1142.5,0.000402874,-0.000324886,6.39071e-05,4
1143,0.000409742,-0.000326318,6.66286e-05,4
1143.5,0.000415856,-0.00032761,6.90729e-05,4
1144,0.000421173,-0.000328736,7.12194e-05,4
1144.5,0.000425647,-0.000329668,7.30459e-05,4
1145,0.000429235,-0.000330376,7.4529e-05,4
1145.5,0.000431893,-0.000330833,7.56448e-05,4
1146,0.000433577,-0.000331008,7.63693e-05,4
1146.5,0.000434245,-0.00033087,7.66786e-05,4
1147,0.000433857,-0.000330389,7.65501e-05,4
1147.5,0.000432374,-0.000329534,7.59623e-05,4
1148,0.00042976,-0.000328275,7.48959e-05,4
1148.5,0.00042598,-0.000326584,7.33337e-05,4
1149,0.000421003,-0.000324433,7.12614e-05,4
1149.5,0.000414801,-0.000321796,6.86677e-05,4
1150,0.000407348,-0.000318647,6.55443e-05,4
1150.5,0.000398623,-0.000314965,6.18863e-05,4
1151,0.000388608,-0.000310729,5.7692e-05,4
1151.5,0.000377291,-0.000305924,5.29631e-05,4
1152,0.000364661,-0.000300533,4.77043e-05,4
1152.5,0.000350714,-0.000294548,4.19234e-05,4
1153,0.00033545,-0.000287961,3.56311e-05,4
1153.5,0.000318873,-0.000280769,2.88407e-05,4
1154,0.000300993,-0.000272973,2.15682e-05,4
1154.5,0.000281824,-0.00026458,1.38319e-05,4
1155,0.000261388,-0.000255598,5.65243e-06,4
1155.5,0.000239709,-0.000246044,-2.94729e-06,4
1156,0.000216819,-0.000235937,-1.1942e-05,4
1156.5,0.000192754,-0.000225302,-2.13042e-05,4
1157,0.000167558,-0.00021417,-3.10039e-05,4
1157.5,0.000141278,-0.000202574,-4.10085e-05,4
1158,0.000113969,-0.000190557,-5.12827e-05,4
1158.5,8.56913e-05,-0.000178162,-6.17882e-05,4
1159,5.65124e-05,-0.000165441,-7.24837e-05,4
1159.5,2.65047e-05,-0.000152448,-8.33248e-05,4
1160,-4.25311e-06,-0.000139242,-9.42634e-05,4
1160.5,-3.56766e-05,-0.000125886,-0.000105248,4
1161,-6.76757e-05,-0.000112447,-0.000116224,4
1161.5,-0.000100155,-9.89944e-05,-0.000127133,4
1162,-0.000133014,-8.55986e-05,-0.000137913,4
1162.5,-0.000166148,-7.23328e-05,-0.000148498,4
1163,-0.000199448,-5.92704e-05,-0.00015882,4
1163.5,-0.000232801,-4.64845e-05,-0.000168806,4
1164,-0.000266091,-3.40473e-05,-0.000178381,4
1164.5,-0.000299199,-2.20287e-05,-0.000187467,4
1165,-0.000332005,-1.04961e-05,-0.000195982,4
1165.5,-0.000364386,4.87078e-07,-0.000203844,4
1166,-0.000396218,1.08617e-05,-0.000210968,4
1166.5,-0.000427376,2.05739e-05,-0.000217268,4
1167,-0.000457736,2.95759e-05,-0.00022266,4
1167.5,-0.000487172,3.78263e-05,-0.00022706,4
1168,-0.000515561,4.5291e-05,-0.000230387,4
1168.5,-0.000542778,5.19433e-05,-0.000232567,4
1169,-0.000568703,5.77644e-05,-0.000233531,4
1169.5,-0.000593216,6.27438e-05,-0.00023322,4
1170,-0.000616202,6.68791e-05,-0.000231586,4
1170.5,-0.00063755,7.01765e-05,-0.00022859,4
1171,-0.000657152,7.26504e-05,-0.00022421,4
1171.5,-0.00067491,7.43234e-05,-0.000218433,4
1172,-0.000690728,7.52258e-05,-0.000211259,4
1172.5,-0.000704524,7.53955e-05,-0.000202697,4
1173,-0.000716221,7.48772e-05,-0.000192763,4
1173.5,-0.000725753,7.37218e-05,-0.000181477,4
1174,-0.000733068,7.19858e-05,-0.000168856,4
1174.5,-0.000738121,6.97303e-05,-0.000154911,4
1175,-0.000740885,6.70198e-05,-0.000139645,4
1175.5,-0.00074134,6.39219e-05,-0.000123046,4
1176,-0.000739486,6.05053e-05,-0.000105087,4
1176.5,-0.000735331,5.68394e-05,-8.57261e-05,4
1177,-0.000728902,5.29927e-05,-6.49078e-05,4
1177.5,-0.000720237,4.90321e-05,-4.25676e-05,4
1178,-0.000709391,4.50211e-05,-1.86401e-05,4
1178.5,-0.000696436,4.10195e-05,6.93034e-06,4
1179,-0.000681459,3.70818e-05,3.41754e-05,4
1179.5,-0.000664565,3.32566e-05,6.3086e-05,4
1180,-0.000645878,2.95855e-05,9.3593e-05,4
1180.5,-0.000625541,2.6103e-05,0.000125547,4
1181,-0.00060372,2.28355e-05,0.0001587,4
1181.5,-0.000580601,1.98015e-05,0.000192689,4
1182,-0.000556393,1.70115e-05,0.00022703,4
1182.5,-0.000531327,1.44682e-05,0.000261123,4
1183,-0.000505654,1.21673e-05,0.000294271,4
1183.5,-0.00047964,1.00986e-05,0.000325725,4
1184,-0.000453561,8.24707e-06,0.000354745,4
1184.5,-0.00042769,6.59468e-06,0.000380675,4
1185,-0.000402287,5.12176e-06,0.000403033,4
1185.5,-0.000377582,3.80897e-06,0.000421589,4
1186,-0.000353763,2.63882e-06,0.000436412,4
1186.5,-0.000330953,1.59696e-06,0.000447878,4
1187,-0.000309208,6.73031e-07,0.000456611,4
1187.5,-0.000288512,-1.39044e-07,0.000463376,4
1188,-0.000268777,-8.41372e-07,0.000468923,4
1188.5,-0.000249866,-1.43297e-06,0.000473826,4
1189,-0.000231611,-1.9111e-06,0.000478344,4
1189.5,-0.000213845,-2.27282e-06,0.000482335,4
1190,-0.000196424,-2.51657e-06,0.000485239,4
1190.5,-0.000179251,-2.64347e-06,0.00048612,4
1191,-0.000162288,-2.65821e-06,0.000483743,4
1191.5,-0.000145559,-2.5694e-06,0.000476688,4
1192,-0.000129143,-2.38951e-06,0.00046346,4
1192.5,-0.000113167,-2.13433e-06,0.000442582,4
1193,-9.77847e-05,-1.82219e-06,0.000412673,4
1193.5,-8.31639e-05,-1.47284e-06,0.000372462,4
1194,-6.94673e-05,-1.10623e-06,0.000320729,4
1194.5,-5.68388e-05,-7.41118e-07,0.000256133,4
1195,-4.53922e-05,-3.93749e-07,0.000176885,4
1195.5,-3.52049e-05,-7.67446e-08,8.02451e-05,4
1196,-2.6317e-05,2.01717e-07,-3.82529e-05,4
1196.5,-1.87356e-05,4.38351e-07,-0.000185977,4
1197,-1.24434e-05,6.34916e-07,-0.000375029,4
1197.5,-7.41001e-06,7.98113e-07,-0.000624545,4
1198,-3.60783e-06,9.39253e-07,-0.000957452,4
1198.5,-1.03119e-06,1.07353e-06,-0.00133849,4
1199,2.74933e-07,1.21821e-06,-0.00115548,4
1199.5,1.66791e-07,1.38924e-06,0.00479847,4
