phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
2,45,130.577,0.75,67.2683,-0.230474,-11.3028,55.6751,-0.0133167,0.758917,0.587067,-0.00962308,0.554975,-0.0711323
2,46,131.699,0.7666666666666667,67.2683,-0.244946,-10.4171,56.3287,-0.012475,0.821168,0.579019,-0.00884561,0.561886,-0.136518
2,47,132.82,0.7833333333333333,67.2683,-0.25834,-9.46109,56.9693,-0.0113938,0.884193,0.563638,-0.00802229,0.566692,-0.202049
2,48,133.941,0.8,67.2683,-0.270385,-8.43416,57.5885,-0.0100663,0.947753,0.54091,-0.00718016,0.569085,-0.26414
2,49,135.062,0.8166666666666667,67.2683,-0.280801,-7.33582,58.1783,-0.00848965,1.01158,0.51122,-0.00639411,0.564675,-0.305283
2,50,136.183,0.8333333333333334,67.2683,-0.289314,-6.1662,58.7322,-0.00667024,1.0749,0.476916,-0.0057769,0.550062,-0.306241
2,51,137.304,0.85,67.2683,-0.295662,-4.9265,59.2476,-0.00462963,1.13659,0.442505,-0.00536351,0.52686,-0.27928
2,52,138.425,0.8666666666666667,67.2683,-0.299614,-3.61911,59.7261,-0.00239583,1.19566,0.411115,-0.00512818,0.49372,-0.245793
2,53,139.546,0.8833333333333333,67.2683,-0.300967,-2.24757,60.1715,3.5036e-06,1.25102,0.383479,-0.00506347,0.445419,-0.212525
2,54,140.668,0.9,67.2683,-0.299554,-0.817014,60.588,0.00253814,1.30095,0.359573,-0.0051667,0.381729,-0.181468
2,55,141.789,0.9166666666666666,67.2683,-0.29524,0.665523,60.9797,0.00517397,1.34374,0.339147,-0.0054325,0.308396,-0.153519
2,56,142.91,0.9333333333333333,67.2683,-0.287934,2.19142,61.3503,0.00787409,1.3783,0.321855,-0.005854,0.228734,-0.129148
2,57,144.031,0.95,67.2683,-0.277584,3.75105,61.7029,0.0106002,1.40392,0.307295,-0.00642777,0.142978,-0.10861
2,58,145.152,0.9666666666666667,67.2683,-0.264183,5.33402,62.0406,0.0133126,1.41992,0.295036,-0.00715766,0.0507568,-0.0920762
2,59,146.273,0.9833333333333333,67.2683,-0.247769,6.92912,62.3655,0.0159696,1.42558,0.284631,-0.00807514,-0.0471582,-0.0760319
2,60,147.394,1.0,67.2683,-0.228432,8.52441,62.6798,0.0185242,1.42025,0.276024,,,
3,0,147.394,0.0,114.128,-0.227333,8.54817,62.6781,-0.0242922,1.01726,0.0480312,-0.0130062,-0.1106,-0.0874579
3,1,149.297,0.016666666666666666,114.128,-0.27193,10.4632,62.7535,-0.0226133,0.996316,0.0312552,-0.0126984,-0.121204,-0.0949156
3,2,151.199,0.03333333333333333,114.128,-0.313362,12.3365,62.7956,-0.0209667,0.973351,0.0130604,-0.0123981,-0.128173,-0.0990899
3,3,153.101,0.05,114.128,-0.3517,14.1648,62.8024,-0.0193608,0.949054,-0.00592835,-0.0120948,-0.132781,-0.101221
